,hr,ibi,scl_mean,scl_std,scr_rate,scr_mean,scr_std,scr_max,attention_pct,roi_pct,eye_pct,mouth_pct,PID,Session
0,108.28660000000002,0.5487230333333334,0.13317991484076605,0.0028218175610606002,6.0,0.0016058062007845368,0.000567340812348768,0.0026064173551286303,0.6618333333333334,0.697305464618484,0.1561319566859733,0.5411735079325107,851,1
1,114.05239999999999,0.5659980833333332,0.08813793622345384,0.004126601824952407,6.0,0.0012764098161693793,0.00034243592144886,0.001925702443244575,0.7648333333333334,0.3761168010459795,0.06450207016779255,0.311614730878187,851,2
2,107.92360000000001,0.5544896857142857,0.12009572850342173,0.0029781901873693066,6.0,0.0016394296536942534,0.0003725035802228048,0.0022736209273696026,0.6511666666666667,0.7069362682364986,0.074225748656258,0.6327105195802406,851,3
3,103.77320000000002,0.593044625,0.10494473345254582,0.00370137092782307,9.6,0.0008565882376107602,0.00040163038900767247,0.001224547750492652,0.6313333333333333,0.6810982048574445,0.057022175290390706,0.6240760295670539,851,4
4,106.77799999999998,0.5915895800000001,0.1442059605078497,0.002477537880701681,8.4,0.000899874835653696,0.0002725938868423052,0.001365126484178219,0.47783333333333333,0.471224276246948,0.10429019881409138,0.36693407743285666,851,5
5,101.71940000000001,0.5928579803921569,0.15471526871434058,0.0018170616820100964,9.6,0.0010056012930395768,0.0004042512475850429,0.0014369149642670619,0.4718333333333333,0.4645001766160367,0.08336276933945602,0.3811374072765807,851,6
