PID,Session,hr,ibi,scl_mean,scl_std,scr_rate,scr_mean,scr_std,scr_max,attention_pct,roi_pct,eye_pct,mouth_pct,theta(4-6Hz),alpha(6-12Hz),beta(12-30Hz)
845,3,130.469,0.48314709,0.24828174600000003,0.010481012,9.6,0.002175854,0.002461943,0.008249926,0.11983333300000001,0.122392211,0.107093185,0.015299026,1.7848400000000002,1.7493299999999998,3.75044
845,4,138.16,0.43400429999999995,0.212537361,0.007846052,8.4,0.0016012420000000001,0.000448408,0.0021861999999999997,0.083166667,0.346693387,0.296593186,0.0501002,0.718776,1.92,3.15886
845,5,125.6094,0.498820872,0.31149261699999997,0.006601349,8.4,0.00169977,0.0007074939999999999,0.002596905,0.354,0.7631826740000001,0.551789077,0.211393597,0.6317659999999999,1.3090899999999999,3.7932
845,6,139.8176,0.422841333,0.339957891,0.00697318,9.6,0.002059647,0.000615004,0.0033731990000000003,0.35,0.661428571,0.25047619,0.41095238100000003,1.8571,0.8014859999999999,2.6646900000000002
847,1,108.8978,0.53392278,0.27917613399999996,0.004388675999999999,6.0,0.00225247,0.0008503180000000001,0.0036595209999999998,0.32966666699999997,0.573811931,0.17239636,0.401415571,1.48317,3.87764,6.1901
847,2,112.944,0.530883675,0.279557856,0.025848081000000002,3.6,0.062726302,0.01599901,0.085311783,0.43700000000000006,0.546529367,0.178489703,0.368039664,4.66223,4.21702,5.7689
847,3,109.4936,0.53964525,0.295419696,0.0026006429999999997,2.4,0.005619417,0.002366715,0.007986133000000001,0.606666667,0.626923077,0.242857143,0.384065934,3.02619,4.59248,6.009119999999999
847,4,105.441,0.54881893,0.265554759,0.005340949,2.4,0.019601787,0.0043377120000000005,0.023939499,0.42716666700000006,0.659383535,0.367147874,0.29223566100000004,2.61563,1.94898,5.83124
847,5,104.5976,0.589002583,0.304532785,0.002205851,2.4,0.014617388,0.00446203,0.019079418,0.0765,0.664488017,0.374727669,0.289760349,2.89331,5.10048,6.07756
847,6,97.2166,0.524112458,0.340235193,0.031121445,1.2,0.18635983399999997,0.0,0.18635983399999997,0.722,0.465143121,0.228531856,0.236611265,4.90059,3.3051,5.39299
848,1,118.1472,0.488804333,0.22523020800000002,0.002985968,1.2,0.007422771,0.0,0.007422771,0.022333332999999997,0.007462687,0.007462687,0.0,1.8724299999999998,1.49978,2.8082
848,2,133.3278,0.490907861,0.191638554,0.00589549,1.2,0.015729174,0.0,0.015729174,0.042166667000000005,0.051383399,0.04743083,0.003952569,1.95268,0.821235,2.4295400000000003
848,3,129.643,0.475922186,0.15782363300000002,0.007683499,1.2,0.029167705,0.0,0.029167705,0.734666667,0.601406534,0.20621597100000003,0.395190563,1.21811,1.24064,2.51249
848,4,125.055,0.441984571,0.216581065,0.004045541,2.4,0.013965705,0.005071766,0.019037472,0.000166667,0.0,0.0,0.0,1.9351599999999998,0.8350360000000001,2.45925
848,5,125.1578,0.5116161610000001,0.244259438,0.006232073,2.4,0.021555547999999997,0.003413568,0.024969116,0.00033333300000000006,0.0,0.0,0.0,1.48506,0.928651,2.71022
848,6,121.0288,0.406268333,0.255675762,0.004642257,1.2,0.021779184,0.0,0.021779184,0.020666667,0.419354839,0.419354839,0.0,0.682765,1.64471,1.9885099999999998
849,1,131.3346,0.447937167,0.307970096,0.02009191,3.6,0.007849423000000001,0.0031541459999999996,0.012275878999999998,0.0,0.0,0.0,0.0,2.0501,4.43532,6.92778
849,2,101.9912,,0.42243073700000006,0.014699666,10.8,0.002254907,0.0007868939999999999,0.0034316359999999996,0.2065,0.778853914,0.572235674,0.206618241,3.5872300000000004,4.87576,6.04478
849,3,140.1808,,0.36421999,0.012055163999999998,7.2,0.0031834470000000003,0.001026902,0.004538291,0.0,0.0,0.0,0.0,5.17506,3.23949,6.57947
849,4,82.6988,,0.520851273,0.04534226400000001,6.0,0.008397534,0.0034925290000000003,0.012747142,0.34066666700000003,0.664383562,0.055772994000000006,0.608610568,5.72963,5.80419,6.2305
849,5,105.7936,,0.7772068109999999,0.141383168,4.8,0.065196978,0.018996382,0.094418217,0.093666667,0.085409253,0.03024911,0.055160142,4.51185,3.62534,6.5888800000000005
849,6,83.64299999999999,0.4062685,1.34026591,0.12952234699999998,1.2,0.11080484800000001,0.0,0.11080484800000001,0.0135,0.543209877,0.543209877,0.0,2.42184,4.37617,5.92924
823v3,1,107.3594,0.519338,0.225648056,0.006406958000000001,6.0,0.002187901,0.000561845,0.003200635,0.049,0.517006803,0.18027210899999999,0.336734694,1.9739799999999998,1.9451900000000002,3.69423
823v3,2,110.4226,0.553596771,0.196188775,0.0072117069999999995,7.2,0.001762377,0.000453061,0.002116427,0.46399999999999997,0.426724138,0.312140805,0.11458333300000001,2.37852,2.5585299999999997,3.4388199999999998
823v3,3,113.6698,0.53567593,0.250860968,0.005091195,6.0,0.0015066860000000001,0.00047620599999999996,0.002261321,0.2285,0.501094092,0.361779723,0.139314369,1.9520099999999998,2.26727,3.62742
823v3,4,109.61200000000001,0.531655451,0.273748059,0.004816793,10.8,0.000918657,0.000805614,0.002391879,0.093166667,0.15563506300000002,0.139534884,0.016100179,2.98608,2.2871900000000003,3.56795
823v3,5,111.5012,0.53528091,0.295106789,0.00456123,7.2,0.001615446,0.00043653800000000004,0.002445722,0.4445,0.28571428600000004,0.02999625,0.255718035,2.24337,3.0242400000000003,3.68736
823v3,6,113.135,0.5210465089999999,0.31411136100000003,0.00443445,9.6,0.001408172,0.00034752199999999996,0.0020989710000000003,0.250333333,0.60252996,0.16644474,0.43608522,2.09564,2.62837,3.1539599999999997
829v2,1,113.4888,0.5242016110000001,2.141339617,0.095764171,8.4,0.004971868,0.003005598,0.010134252,0.1625,0.361025641,0.238974359,0.122051282,2.55175,3.489,7.48014
829v2,2,113.7896,0.525129427,4.370535938,0.060356075999999995,2.4,0.084996647,0.023561044,0.108557691,0.48216666700000005,0.191496716,0.170757,0.020739717,2.41927,2.35071,5.192
829v2,3,117.93799999999999,0.526933844,2.751679365,0.172730462,8.4,0.008507991999999999,0.0037527809999999997,0.015001737,0.165166667,0.399596367,0.144298688,0.255297679,2.60633,3.73235,5.9225699999999994
829v2,4,117.7096,0.497604571,3.6725443010000003,0.225265025,8.4,0.010639151000000001,0.005806171999999999,0.022648525,0.133166667,0.122653317,0.073842303,0.04881101400000001,3.70935,2.7988,5.72274
829v2,5,112.24,0.54350313,1.827561837,0.06480044900000001,4.8,0.0071611619999999996,0.002764897,0.009868051999999999,0.031833333,0.12565445,0.062827225,0.062827225,2.76749,3.04885,6.8254600000000005
829v2,6,112.4338,0.533249966,1.610212495,0.03871315,6.0,0.005345336,0.002180675,0.009211688,0.027000000000000003,0.314814815,0.314814815,0.0,2.73833,3.1423,4.3371699999999995
844v2,1,112.3812,0.558919692,0.390989524,0.004270597,7.2,0.0031264490000000003,0.001178505,0.004795064,0.4175,0.592814371,0.013173653,0.579640719,5.85963,4.57606,6.51192
844v2,2,108.837,0.547508779,0.397912235,0.0037042990000000003,9.6,0.006344066,0.007303983000000001,0.02513261,0.035333333,0.023584906,0.004716980999999999,0.018867925,5.94948,4.25186,6.15407
844v2,3,114.8482,0.541776803,0.385867446,0.002485319,1.2,0.012582976000000001,0.0,0.012582976000000001,0.568,0.57100939,0.044014085,0.526995305,5.47547,4.56496,6.285019999999999
844v2,4,81.32300000000001,0.4281446,0.413112264,0.007765738,1.2,0.065413528,0.0,0.065413528,0.323333333,0.574742268,0.025773196,0.548969072,5.37213,5.057980000000001,6.20104
844v2,5,93.075,0.51304425,0.48388217200000005,0.037816401,2.4,0.022840178,0.008541126,0.031381304,0.10366666699999999,0.74437299,0.12057877800000001,0.6237942120000001,5.53306,5.86782,6.28728
844v2,6,124.9308,,0.648721866,0.047031437,2.4,0.344844684,0.124430406,0.46927509,0.140666667,0.700236967,0.0011848339999999998,0.699052133,5.91804,4.182259999999999,6.06121
851,1,108.2866,0.5487230329999999,0.133179915,0.002821818,6.0,0.001605806,0.000567341,0.002606417,0.661833333,0.697305465,0.156131957,0.541173508,4.291519999999999,3.2804900000000004,5.49564
851,2,114.0524,0.565998083,0.088137936,0.004126602,6.0,0.00127641,0.000342436,0.001925702,0.764833333,0.376116801,0.06450207,0.31161473100000003,3.95448,4.19304,4.48519
851,3,107.9236,0.554489686,0.120095729,0.00297819,6.0,0.00163943,0.000372504,0.002273621,0.651166667,0.706936268,0.07422574900000001,0.63271052,3.8086,4.11529,5.33041
851,4,103.7732,0.593044625,0.10494473300000001,0.0037013709999999997,9.6,0.000856588,0.00040163,0.001224548,0.6313333329999999,0.681098205,0.057022175,0.62407603,3.21565,2.9135299999999997,4.668880000000001
851,5,106.77799999999999,0.59158958,0.144205961,0.002477538,8.4,0.000899875,0.000272594,0.0013651260000000001,0.47783333299999997,0.471224276,0.104290199,0.366934077,2.71164,2.75198,5.39723
851,6,101.7194,0.59285798,0.15471526900000002,0.0018170620000000001,9.6,0.001005601,0.000404251,0.001436915,0.47183333299999997,0.464500177,0.083362769,0.38113740700000004,2.80438,4.10193,4.396730000000001
